"time","indata_3263","indata_0031","inkey_3263","inkey_0031","decipher","ds","rst"
1.889,663136555,-911747836,238195250,-361951885,1,1,0
1.89,663136555,-911747836,238195250,-361951885,1,1,0
1.891,663136555,-911747836,238195250,-361951885,1,1,0
1.892,663136555,-911747836,238195250,-361951885,1,1,0
1.893,663136555,-911747836,238195250,-361951885,1,1,0
1.894,663136555,-911747836,238195250,-361951885,1,1,0
1.895,663136555,-911747836,238195250,-361951885,1,1,0
1.896,663136555,-911747836,238195250,-361951885,1,1,0
1.897,663136555,-911747836,238195250,-361951885,1,1,0
1.898,663136555,-911747836,238195250,-361951885,1,1,0
1.899,663136555,-911747836,238195250,-361951885,1,1,0
1.9,663136555,-911747836,238195250,-361951885,1,1,0
1.901,663136555,-911747836,238195250,-361951885,1,1,0
1.902,663136555,-911747836,238195250,-361951885,1,1,0
1.903,663136555,-911747836,238195250,-361951885,1,1,0
1.904,663136555,-911747836,238195250,-361951885,1,0,0
1.905,19088743,-1985229329,322197369,-1682120719,0,1,0
1.906,19088743,-1985229329,322197369,-1682120719,0,1,0
1.907,19088743,-1985229329,322197369,-1682120719,0,1,0
1.908,19088743,-1985229329,322197369,-1682120719,0,1,0
1.909,19088743,-1985229329,322197369,-1682120719,0,1,0
1.91,19088743,-1985229329,322197369,-1682120719,0,1,0
1.911,19088743,-1985229329,322197369,-1682120719,0,1,0
1.912,19088743,-1985229329,322197369,-1682120719,0,1,0
1.913,19088743,-1985229329,322197369,-1682120719,0,1,0
1.914,19088743,-1985229329,322197369,-1682120719,0,1,0
1.915,19088743,-1985229329,322197369,-1682120719,0,1,0
1.916,19088743,-1985229329,322197369,-1682120719,0,1,0
1.917,19088743,-1985229329,322197369,-1682120719,0,1,0
1.918,19088743,-1985229329,322197369,-1682120719,0,1,0
1.919,19088743,-1985229329,322197369,-1682120719,0,1,0
1.92,19088743,-1985229329,322197369,-1682120719,0,1,0
1.921,19088743,-1985229329,322197369,-1682120719,0,0,0
1.922,-2048388268,252359685,322197369,-1682120719,1,1,0
1.923,-2048388268,252359685,322197369,-1682120719,1,1,0
1.924,-2048388268,252359685,322197369,-1682120719,1,1,0
1.925,-2048388268,252359685,322197369,-1682120719,1,1,0
1.926,-2048388268,252359685,322197369,-1682120719,1,1,0
1.927,-2048388268,252359685,322197369,-1682120719,1,1,0
1.928,-2048388268,252359685,322197369,-1682120719,1,1,0
1.929,-2048388268,252359685,322197369,-1682120719,1,1,0
1.93,-2048388268,252359685,322197369,-1682120719,1,1,0
1.931,-2048388268,252359685,322197369,-1682120719,1,1,0
1.932,-2048388268,252359685,322197369,-1682120719,1,1,0
1.933,-2048388268,252359685,322197369,-1682120719,1,1,0
1.934,-2048388268,252359685,322197369,-1682120719,1,1,0
1.935,-2048388268,252359685,322197369,-1682120719,1,1,0
1.936,-2048388268,252359685,322197369,-1682120719,1,1,0
1.937,-2048388268,252359685,322197369,-1682120719,1,1,0
1.938,-2048388268,252359685,322197369,-1682120719,1,0,0
1.939,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.94,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.941,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.942,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.943,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.944,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.945,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.946,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.947,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.948,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.949,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.95,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.951,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.952,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.953,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.954,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.955,-2021161081,-2021161081,322197369,-1682120719,0,0,0
1.956,309334259,-859300444,322197369,-1682120719,1,1,0
1.957,309334259,-859300444,322197369,-1682120719,1,1,0
1.958,309334259,-859300444,322197369,-1682120719,1,1,0
1.959,309334259,-859300444,322197369,-1682120719,1,1,0
1.96,309334259,-859300444,322197369,-1682120719,1,1,0
1.961,309334259,-859300444,322197369,-1682120719,1,1,0
1.962,309334259,-859300444,322197369,-1682120719,1,1,0
1.963,309334259,-859300444,322197369,-1682120719,1,1,0
1.964,309334259,-859300444,322197369,-1682120719,1,1,0
1.965,309334259,-859300444,322197369,-1682120719,1,1,0
1.966,309334259,-859300444,322197369,-1682120719,1,1,0
1.967,309334259,-859300444,322197369,-1682120719,1,1,0
1.968,309334259,-859300444,322197369,-1682120719,1,1,0
1.969,309334259,-859300444,322197369,-1682120719,1,1,0
1.97,309334259,-859300444,322197369,-1682120719,1,1,0
1.971,309334259,-859300444,322197369,-1682120719,1,1,0
1.972,309334259,-859300444,322197369,-1682120719,1,0,0
1.973,1500476786,543975792,322197369,-1682120719,0,1,0
1.974,1500476786,543975792,322197369,-1682120719,0,1,0
1.975,1500476786,543975792,322197369,-1682120719,0,1,0
1.976,1500476786,543975792,322197369,-1682120719,0,1,0
1.977,1500476786,543975792,322197369,-1682120719,0,1,0
1.978,1500476786,543975792,322197369,-1682120719,0,1,0
1.979,1500476786,543975792,322197369,-1682120719,0,1,0
1.98,1500476786,543975792,322197369,-1682120719,0,1,0
1.981,1500476786,543975792,322197369,-1682120719,0,1,0
1.982,1500476786,543975792,322197369,-1682120719,0,1,0
1.983,1500476786,543975792,322197369,-1682120719,0,1,0
1.984,1500476786,543975792,322197369,-1682120719,0,1,0
1.985,1500476786,543975792,322197369,-1682120719,0,1,0
1.986,1500476786,543975792,322197369,-1682120719,0,1,0
1.987,1500476786,543975792,322197369,-1682120719,0,1,0
1.988,1500476786,543975792,322197369,-1682120719,0,1,0
1.989,1500476786,543975792,322197369,-1682120719,0,0,0
1.99,1760299270,1642118831,322197369,-1682120719,1,1,0
1.991,1760299270,1642118831,322197369,-1682120719,1,1,0
1.992,1760299270,1642118831,322197369,-1682120719,1,1,0
1.993,1760299270,1642118831,322197369,-1682120719,1,1,0
1.994,1760299270,1642118831,322197369,-1682120719,1,1,0
1.995,1760299270,1642118831,322197369,-1682120719,1,1,0
1.996,1760299270,1642118831,322197369,-1682120719,1,1,0
1.997,1760299270,1642118831,322197369,-1682120719,1,1,0
1.998,1760299270,1642118831,322197369,-1682120719,1,1,0
1.999,1760299270,1642118831,322197369,-1682120719,1,1,0
2,1760299270,1642118831,322197369,-1682120719,1,1,0
2.001,1760299270,1642118831,322197369,-1682120719,1,1,0
2.002,1760299270,1642118831,322197369,-1682120719,1,1,0
2.003,1760299270,1642118831,322197369,-1682120719,1,1,0
2.004,1760299270,1642118831,322197369,-1682120719,1,1,0
2.005,1760299270,1642118831,322197369,-1682120719,1,1,0
2.006,1760299270,1642118831,322197369,-1682120719,1,0,0
2.007,1931501938,1696625517,322197369,-1682120719,0,1,0
2.008,1931501938,1696625517,322197369,-1682120719,0,1,0
2.009,1931501938,1696625517,322197369,-1682120719,0,1,0
2.01,1931501938,1696625517,322197369,-1682120719,0,1,0
2.011,1931501938,1696625517,322197369,-1682120719,0,1,0
2.012,1931501938,1696625517,322197369,-1682120719,0,1,0
2.013,1931501938,1696625517,322197369,-1682120719,0,1,0
2.014,1931501938,1696625517,322197369,-1682120719,0,1,0
2.015,1931501938,1696625517,322197369,-1682120719,0,1,0
2.016,1931501938,1696625517,322197369,-1682120719,0,1,0
2.017,1931501938,1696625517,322197369,-1682120719,0,1,0
2.018,1931501938,1696625517,322197369,-1682120719,0,1,0
2.019,1931501938,1696625517,322197369,-1682120719,0,1,0
2.02,1931501938,1696625517,322197369,-1682120719,0,1,0
2.021,1931501938,1696625517,322197369,-1682120719,0,1,0
2.022,1931501938,1696625517,322197369,-1682120719,0,1,0
2.023,1931501938,1696625517,322197369,-1682120719,0,0,0
2.024,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.025,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.026,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.027,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.028,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.029,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.03,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.031,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.032,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.033,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.034,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.035,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.036,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.037,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.038,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.039,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.04,-1290368963,-978969719,322197369,-1682120719,1,0,0
2.041,1869575272,1701978228,238195250,-361951885,0,1,0
2.042,1869575272,1701978228,238195250,-361951885,0,1,0
2.043,1869575272,1701978228,238195250,-361951885,0,1,0
2.044,1869575272,1701978228,238195250,-361951885,0,1,0
2.045,1869575272,1701978228,238195250,-361951885,0,1,0
2.046,1869575272,1701978228,238195250,-361951885,0,1,0
2.047,1869575272,1701978228,238195250,-361951885,0,1,0
2.048,1869575272,1701978228,238195250,-361951885,0,1,0
2.049,1869575272,1701978228,238195250,-361951885,0,1,0
2.05,1869575272,1701978228,238195250,-361951885,0,1,0
2.051,1869575272,1701978228,238195250,-361951885,0,1,0
2.052,1869575272,1701978228,238195250,-361951885,0,1,0
2.053,1869575272,1701978228,238195250,-361951885,0,1,0
2.054,1869575272,1701978228,238195250,-361951885,0,1,0
2.055,1869575272,1701978228,238195250,-361951885,0,1,0
2.056,1869575272,1701978228,238195250,-361951885,0,1,0
2.057,1869575272,1701978228,238195250,-361951885,0,0,0
2.058,1207069092,-700218992,238195250,-361951885,1,1,0
2.059,1207069092,-700218992,238195250,-361951885,1,1,0
2.06,1207069092,-700218992,238195250,-361951885,1,1,0
2.061,1207069092,-700218992,238195250,-361951885,1,1,0
2.062,1207069092,-700218992,238195250,-361951885,1,1,0
2.063,1207069092,-700218992,238195250,-361951885,1,1,0
2.064,1207069092,-700218992,238195250,-361951885,1,1,0
2.065,1207069092,-700218992,238195250,-361951885,1,1,0
2.066,1207069092,-700218992,238195250,-361951885,1,1,0
2.067,1207069092,-700218992,238195250,-361951885,1,1,0
2.068,1207069092,-700218992,238195250,-361951885,1,1,0
2.069,1207069092,-700218992,238195250,-361951885,1,1,0
2.07,1207069092,-700218992,238195250,-361951885,1,1,0
2.071,1207069092,-700218992,238195250,-361951885,1,1,0
2.072,1207069092,-700218992,238195250,-361951885,1,1,0
2.073,1207069092,-700218992,238195250,-361951885,1,1,0
2.074,1207069092,-700218992,238195250,-361951885,1,0,0
2.075,1751215648,1986098021,238195250,-361951885,0,1,0
2.076,1751215648,1986098021,238195250,-361951885,0,1,0
2.077,1751215648,1986098021,238195250,-361951885,0,1,0
2.078,1751215648,1986098021,238195250,-361951885,0,1,0
2.079,1751215648,1986098021,238195250,-361951885,0,1,0
2.08,1751215648,1986098021,238195250,-361951885,0,1,0
2.081,1751215648,1986098021,238195250,-361951885,0,1,0
2.082,1751215648,1986098021,238195250,-361951885,0,1,0
2.083,1751215648,1986098021,238195250,-361951885,0,1,0
2.084,1751215648,1986098021,238195250,-361951885,0,1,0
2.085,1751215648,1986098021,238195250,-361951885,0,1,0
2.086,1751215648,1986098021,238195250,-361951885,0,1,0
2.087,1751215648,1986098021,238195250,-361951885,0,1,0
2.088,1751215648,1986098021,238195250,-361951885,0,1,0
2.089,1751215648,1986098021,238195250,-361951885,0,1,0
2.09,1751215648,1986098021,238195250,-361951885,0,1,0
2.091,1751215648,1986098021,238195250,-361951885,0,0,0
2.092,-640340104,-181042023,238195250,-361951885,1,1,0
2.093,-640340104,-181042023,238195250,-361951885,1,1,0
2.094,-640340104,-181042023,238195250,-361951885,1,1,0
2.095,-640340104,-181042023,238195250,-361951885,1,1,0
2.096,-640340104,-181042023,238195250,-361951885,1,1,0
2.097,-640340104,-181042023,238195250,-361951885,1,1,0
2.098,-640340104,-181042023,238195250,-361951885,1,1,0
2.099,-640340104,-181042023,238195250,-361951885,1,1,0
2.1,-640340104,-181042023,238195250,-361951885,1,1,0
2.101,-640340104,-181042023,238195250,-361951885,1,1,0
2.102,-640340104,-181042023,238195250,-361951885,1,1,0
2.103,-640340104,-181042023,238195250,-361951885,1,1,0
2.104,-640340104,-181042023,238195250,-361951885,1,1,0
2.105,-640340104,-181042023,238195250,-361951885,1,1,0
2.106,-640340104,-181042023,238195250,-361951885,1,1,0
2.107,-640340104,-181042023,238195250,-361951885,1,1,0
2.108,-640340104,-181042023,238195250,-361951885,1,0,0
2.109,1818848869,218759168,238195250,-361951885,0,1,0
2.11,1818848869,218759168,238195250,-361951885,0,1,0
2.111,1818848869,218759168,238195250,-361951885,0,1,0
2.112,1818848869,218759168,238195250,-361951885,0,1,0
2.113,1818848869,218759168,238195250,-361951885,0,1,0
2.114,1818848869,218759168,238195250,-361951885,0,1,0
2.115,1818848869,218759168,238195250,-361951885,0,1,0
2.116,1818848869,218759168,238195250,-361951885,0,1,0
2.117,1818848869,218759168,238195250,-361951885,0,1,0
2.118,1818848869,218759168,238195250,-361951885,0,1,0
2.119,1818848869,218759168,238195250,-361951885,0,1,0
2.12,1818848869,218759168,238195250,-361951885,0,1,0
2.121,1818848869,218759168,238195250,-361951885,0,1,0
2.122,1818848869,218759168,238195250,-361951885,0,1,0
2.123,1818848869,218759168,238195250,-361951885,0,1,0
2.124,1818848869,218759168,238195250,-361951885,0,1,0
2.125,1818848869,218759168,238195250,-361951885,0,0,0
2.126,-2104833612,1407247955,238195250,-361951885,1,1,0
2.127,-2104833612,1407247955,238195250,-361951885,1,1,0
2.128,-2104833612,1407247955,238195250,-361951885,1,1,0
2.129,-2104833612,1407247955,238195250,-361951885,1,1,0
2.13,-2104833612,1407247955,238195250,-361951885,1,1,0
2.131,-2104833612,1407247955,238195250,-361951885,1,1,0
2.132,-2104833612,1407247955,238195250,-361951885,1,1,0
2.133,-2104833612,1407247955,238195250,-361951885,1,1,0
2.134,-2104833612,1407247955,238195250,-361951885,1,1,0
2.135,-2104833612,1407247955,238195250,-361951885,1,1,0
2.136,-2104833612,1407247955,238195250,-361951885,1,1,0
2.137,-2104833612,1407247955,238195250,-361951885,1,1,0
2.138,-2104833612,1407247955,238195250,-361951885,1,1,0
2.139,-2104833612,1407247955,238195250,-361951885,1,1,0
2.14,-2104833612,1407247955,238195250,-361951885,1,1,0
2.141,-2104833612,1407247955,238195250,-361951885,1,1,0
2.142,-2104833612,1407247955,238195250,-361951885,1,0,0
2.143,322197369,-1682120719,238195250,-361951885,0,1,0
2.144,322197369,-1682120719,238195250,-361951885,0,1,0
2.145,322197369,-1682120719,238195250,-361951885,0,1,0
2.146,322197369,-1682120719,238195250,-361951885,0,1,0
2.147,322197369,-1682120719,238195250,-361951885,0,1,0
2.148,322197369,-1682120719,238195250,-361951885,0,1,0
2.149,322197369,-1682120719,238195250,-361951885,0,1,0
2.15,322197369,-1682120719,238195250,-361951885,0,1,0
2.151,322197369,-1682120719,238195250,-361951885,0,1,0
2.152,322197369,-1682120719,238195250,-361951885,0,1,0
2.153,322197369,-1682120719,238195250,-361951885,0,1,0
2.154,322197369,-1682120719,238195250,-361951885,0,1,0
2.155,322197369,-1682120719,238195250,-361951885,0,1,0
2.156,322197369,-1682120719,238195250,-361951885,0,1,0
2.157,322197369,-1682120719,238195250,-361951885,0,1,0
2.158,322197369,-1682120719,238195250,-361951885,0,1,0
2.159,322197369,-1682120719,238195250,-361951885,0,0,0
2.16,663136555,-911747836,238195250,-361951885,1,1,0
2.161,663136555,-911747836,238195250,-361951885,1,1,0
2.162,663136555,-911747836,238195250,-361951885,1,1,0
2.163,663136555,-911747836,238195250,-361951885,1,1,0
2.164,663136555,-911747836,238195250,-361951885,1,1,0
2.165,663136555,-911747836,238195250,-361951885,1,1,0
2.166,663136555,-911747836,238195250,-361951885,1,1,0
2.167,663136555,-911747836,238195250,-361951885,1,1,0
2.168,663136555,-911747836,238195250,-361951885,1,1,0
2.169,663136555,-911747836,238195250,-361951885,1,1,0
2.17,663136555,-911747836,238195250,-361951885,1,1,0
2.171,663136555,-911747836,238195250,-361951885,1,1,0
2.172,663136555,-911747836,238195250,-361951885,1,1,0
2.173,663136555,-911747836,238195250,-361951885,1,1,0
2.174,663136555,-911747836,238195250,-361951885,1,1,0
2.175,663136555,-911747836,238195250,-361951885,1,1,0
2.176,663136555,-911747836,238195250,-361951885,1,0,0
2.177,19088743,-1985229329,322197369,-1682120719,0,1,0
2.178,19088743,-1985229329,322197369,-1682120719,0,1,0
2.179,19088743,-1985229329,322197369,-1682120719,0,1,0
2.18,19088743,-1985229329,322197369,-1682120719,0,1,0
2.181,19088743,-1985229329,322197369,-1682120719,0,1,0
2.182,19088743,-1985229329,322197369,-1682120719,0,1,0
2.183,19088743,-1985229329,322197369,-1682120719,0,1,0
2.184,19088743,-1985229329,322197369,-1682120719,0,1,0
2.185,19088743,-1985229329,322197369,-1682120719,0,1,0
2.186,19088743,-1985229329,322197369,-1682120719,0,1,0
2.187,19088743,-1985229329,322197369,-1682120719,0,1,0
2.188,19088743,-1985229329,322197369,-1682120719,0,1,0
2.189,19088743,-1985229329,322197369,-1682120719,0,1,0
2.19,19088743,-1985229329,322197369,-1682120719,0,1,0
2.191,19088743,-1985229329,322197369,-1682120719,0,1,0
2.192,19088743,-1985229329,322197369,-1682120719,0,1,0
2.193,19088743,-1985229329,322197369,-1682120719,0,0,0
2.194,-2048388268,252359685,322197369,-1682120719,1,1,0
2.195,-2048388268,252359685,322197369,-1682120719,1,1,0
2.196,-2048388268,252359685,322197369,-1682120719,1,1,0
2.197,-2048388268,252359685,322197369,-1682120719,1,1,0
2.198,-2048388268,252359685,322197369,-1682120719,1,1,0
2.199,-2048388268,252359685,322197369,-1682120719,1,1,0
2.2,-2048388268,252359685,322197369,-1682120719,1,1,0
2.201,-2048388268,252359685,322197369,-1682120719,1,1,0
2.202,-2048388268,252359685,322197369,-1682120719,1,1,0
2.203,-2048388268,252359685,322197369,-1682120719,1,1,0
2.204,-2048388268,252359685,322197369,-1682120719,1,1,0
2.205,-2048388268,252359685,322197369,-1682120719,1,1,0
2.206,-2048388268,252359685,322197369,-1682120719,1,1,0
2.207,-2048388268,252359685,322197369,-1682120719,1,1,0
2.208,-2048388268,252359685,322197369,-1682120719,1,1,0
2.209,-2048388268,252359685,322197369,-1682120719,1,1,0
2.21,-2048388268,252359685,322197369,-1682120719,1,0,0
2.211,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.212,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.213,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.214,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.215,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.216,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.217,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.218,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.219,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.22,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.221,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.222,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.223,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.224,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.225,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.226,-2021161081,-2021161081,322197369,-1682120719,0,1,0
2.227,-2021161081,-2021161081,322197369,-1682120719,0,0,0
2.228,309334259,-859300444,322197369,-1682120719,1,1,0
2.229,309334259,-859300444,322197369,-1682120719,1,1,0
2.23,309334259,-859300444,322197369,-1682120719,1,1,0
2.231,309334259,-859300444,322197369,-1682120719,1,1,0
2.232,309334259,-859300444,322197369,-1682120719,1,1,0
2.233,309334259,-859300444,322197369,-1682120719,1,1,0
2.234,309334259,-859300444,322197369,-1682120719,1,1,0
2.235,309334259,-859300444,322197369,-1682120719,1,1,0
2.236,309334259,-859300444,322197369,-1682120719,1,1,0
2.237,309334259,-859300444,322197369,-1682120719,1,1,0
2.238,309334259,-859300444,322197369,-1682120719,1,1,0
2.239,309334259,-859300444,322197369,-1682120719,1,1,0
2.24,309334259,-859300444,322197369,-1682120719,1,1,0
2.241,309334259,-859300444,322197369,-1682120719,1,1,0
2.242,309334259,-859300444,322197369,-1682120719,1,1,0
2.243,309334259,-859300444,322197369,-1682120719,1,1,0
2.244,309334259,-859300444,322197369,-1682120719,1,0,0
2.245,1500476786,543975792,322197369,-1682120719,0,1,0
2.246,1500476786,543975792,322197369,-1682120719,0,1,0
2.247,1500476786,543975792,322197369,-1682120719,0,1,0
2.248,1500476786,543975792,322197369,-1682120719,0,1,0
2.249,1500476786,543975792,322197369,-1682120719,0,1,0
2.25,1500476786,543975792,322197369,-1682120719,0,1,0
2.251,1500476786,543975792,322197369,-1682120719,0,1,0
2.252,1500476786,543975792,322197369,-1682120719,0,1,0
2.253,1500476786,543975792,322197369,-1682120719,0,1,0
2.254,1500476786,543975792,322197369,-1682120719,0,1,0
2.255,1500476786,543975792,322197369,-1682120719,0,1,0
2.256,1500476786,543975792,322197369,-1682120719,0,1,0
2.257,1500476786,543975792,322197369,-1682120719,0,1,0
2.258,1500476786,543975792,322197369,-1682120719,0,1,0
2.259,1500476786,543975792,322197369,-1682120719,0,1,0
2.26,1500476786,543975792,322197369,-1682120719,0,1,0
2.261,1500476786,543975792,322197369,-1682120719,0,0,0
2.262,1760299270,1642118831,322197369,-1682120719,1,1,0
2.263,1760299270,1642118831,322197369,-1682120719,1,1,0
2.264,1760299270,1642118831,322197369,-1682120719,1,1,0
2.265,1760299270,1642118831,322197369,-1682120719,1,1,0
2.266,1760299270,1642118831,322197369,-1682120719,1,1,0
2.267,1760299270,1642118831,322197369,-1682120719,1,1,0
2.268,1760299270,1642118831,322197369,-1682120719,1,1,0
2.269,1760299270,1642118831,322197369,-1682120719,1,1,0
2.27,1760299270,1642118831,322197369,-1682120719,1,1,0
2.271,1760299270,1642118831,322197369,-1682120719,1,1,0
2.272,1760299270,1642118831,322197369,-1682120719,1,1,0
2.273,1760299270,1642118831,322197369,-1682120719,1,1,0
2.274,1760299270,1642118831,322197369,-1682120719,1,1,0
2.275,1760299270,1642118831,322197369,-1682120719,1,1,0
2.276,1760299270,1642118831,322197369,-1682120719,1,1,0
2.277,1760299270,1642118831,322197369,-1682120719,1,1,0
2.278,1760299270,1642118831,322197369,-1682120719,1,0,0
2.279,1931501938,1696625517,322197369,-1682120719,0,1,0
2.28,1931501938,1696625517,322197369,-1682120719,0,1,0
2.281,1931501938,1696625517,322197369,-1682120719,0,1,0
2.282,1931501938,1696625517,322197369,-1682120719,0,1,0
2.283,1931501938,1696625517,322197369,-1682120719,0,1,0
2.284,1931501938,1696625517,322197369,-1682120719,0,1,0
2.285,1931501938,1696625517,322197369,-1682120719,0,1,0
2.286,1931501938,1696625517,322197369,-1682120719,0,1,0
2.287,1931501938,1696625517,322197369,-1682120719,0,1,0
2.288,1931501938,1696625517,322197369,-1682120719,0,1,0
2.289,1931501938,1696625517,322197369,-1682120719,0,1,0
2.29,1931501938,1696625517,322197369,-1682120719,0,1,0
2.291,1931501938,1696625517,322197369,-1682120719,0,1,0
2.292,1931501938,1696625517,322197369,-1682120719,0,1,0
2.293,1931501938,1696625517,322197369,-1682120719,0,1,0
2.294,1931501938,1696625517,322197369,-1682120719,0,1,0
2.295,1931501938,1696625517,322197369,-1682120719,0,0,0
2.296,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.297,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.298,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.299,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.3,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.301,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.302,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.303,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.304,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.305,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.306,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.307,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.308,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.309,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.31,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.311,-1290368963,-978969719,322197369,-1682120719,1,1,0
2.312,-1290368963,-978969719,322197369,-1682120719,1,0,0
2.313,1869575272,1701978228,238195250,-361951885,0,1,0
2.314,1869575272,1701978228,238195250,-361951885,0,1,0
2.315,1869575272,1701978228,238195250,-361951885,0,1,0
2.316,1869575272,1701978228,238195250,-361951885,0,1,0
2.317,1869575272,1701978228,238195250,-361951885,0,1,0
2.318,1869575272,1701978228,238195250,-361951885,0,1,0
2.319,1869575272,1701978228,238195250,-361951885,0,1,0
2.32,1869575272,1701978228,238195250,-361951885,0,1,0
2.321,1869575272,1701978228,238195250,-361951885,0,1,0
2.322,1869575272,1701978228,238195250,-361951885,0,1,0
2.323,1869575272,1701978228,238195250,-361951885,0,1,0
2.324,1869575272,1701978228,238195250,-361951885,0,1,0
2.325,1869575272,1701978228,238195250,-361951885,0,1,0
2.326,1869575272,1701978228,238195250,-361951885,0,1,0
2.327,1869575272,1701978228,238195250,-361951885,0,1,0
2.328,1869575272,1701978228,238195250,-361951885,0,1,0
2.329,1869575272,1701978228,238195250,-361951885,0,0,0
2.33,1207069092,-700218992,238195250,-361951885,1,1,0
2.331,1207069092,-700218992,238195250,-361951885,1,1,0
2.332,1207069092,-700218992,238195250,-361951885,1,1,0
2.333,1207069092,-700218992,238195250,-361951885,1,1,0
2.334,1207069092,-700218992,238195250,-361951885,1,1,0
2.335,1207069092,-700218992,238195250,-361951885,1,1,0
2.336,1207069092,-700218992,238195250,-361951885,1,1,0
2.337,1207069092,-700218992,238195250,-361951885,1,1,0
2.338,1207069092,-700218992,238195250,-361951885,1,1,0
2.339,1207069092,-700218992,238195250,-361951885,1,1,0
2.34,1207069092,-700218992,238195250,-361951885,1,1,0
2.341,1207069092,-700218992,238195250,-361951885,1,1,0
2.342,1207069092,-700218992,238195250,-361951885,1,1,0
2.343,1207069092,-700218992,238195250,-361951885,1,1,0
2.344,1207069092,-700218992,238195250,-361951885,1,1,0
2.345,1207069092,-700218992,238195250,-361951885,1,1,0
2.346,1207069092,-700218992,238195250,-361951885,1,0,0
2.347,1751215648,1986098021,238195250,-361951885,0,1,0
2.348,1751215648,1986098021,238195250,-361951885,0,1,0
2.349,1751215648,1986098021,238195250,-361951885,0,1,0
2.35,1751215648,1986098021,238195250,-361951885,0,1,0
2.351,1751215648,1986098021,238195250,-361951885,0,1,0
2.352,1751215648,1986098021,238195250,-361951885,0,1,0
2.353,1751215648,1986098021,238195250,-361951885,0,1,0
2.354,1751215648,1986098021,238195250,-361951885,0,1,0
2.355,1751215648,1986098021,238195250,-361951885,0,1,0
2.356,1751215648,1986098021,238195250,-361951885,0,1,0
2.357,1751215648,1986098021,238195250,-361951885,0,1,0
2.358,1751215648,1986098021,238195250,-361951885,0,1,0
2.359,1751215648,1986098021,238195250,-361951885,0,1,0
2.36,1751215648,1986098021,238195250,-361951885,0,1,0
