time,clock.y,data_0.y,data_1.y,dFFREG.clock,dFFREG.dataIn[1],dFFREG.dataIn[2],dFFREG.dataOut[1],dFFREG.dataOut[2],dFFREG.delay.inertialDelaySensitive[1].delayTime,dFFREG.delay.inertialDelaySensitive[1].lh,dFFREG.delay.inertialDelaySensitive[1].t_next,dFFREG.delay.inertialDelaySensitive[1].x,dFFREG.delay.inertialDelaySensitive[1].y,dFFREG.delay.inertialDelaySensitive[1].y_auxiliary,dFFREG.delay.inertialDelaySensitive[1].y_old,dFFREG.delay.inertialDelaySensitive[2].delayTime,dFFREG.delay.inertialDelaySensitive[2].lh,dFFREG.delay.inertialDelaySensitive[2].t_next,dFFREG.delay.inertialDelaySensitive[2].x,dFFREG.delay.inertialDelaySensitive[2].y,dFFREG.delay.inertialDelaySensitive[2].y_auxiliary,dFFREG.delay.inertialDelaySensitive[2].y_old,dFFREG.delay.x[1],dFFREG.delay.x[2],dFFREG.delay.y[1],dFFREG.delay.y[2],dFFREG.dFFR.clock,dFFREG.dFFR.clock_flag,dFFREG.dFFR.dataIn[1],dFFREG.dFFR.dataIn[2],dFFREG.dFFR.dataOut[1],dFFREG.dFFR.dataOut[2],dFFREG.dFFR.next_assign_val[1],dFFREG.dFFR.next_assign_val[2],dFFREG.dFFR.nextstate[1],dFFREG.dFFR.nextstate[2],dFFREG.dFFR.reset,dFFREG.dFFR.reset_flag,dFFREG.reset,reset.y
1.47,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.48,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.49,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.5,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.51,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.52,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.53,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.54,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.55,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.56,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.57,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.58,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.59,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.6,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.61,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.62,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.63,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.64,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.65,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.66,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.67,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.68,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.69,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.7,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.71,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.72,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.73,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.74,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.75,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.76,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.77,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.78,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.79,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.8,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.81,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.82,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.83,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.84,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.85,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.86,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.87,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.88,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.89,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.9,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.91,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.92,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.93,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.94,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.95,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.96,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.97,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.98,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
1.99,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,4,2,4,4
2,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.01,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.02,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.03,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.04,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.05,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.06,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.07,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.08,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.09,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.1,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.11,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.12,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.13,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.14,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.15,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.16,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.17,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.18,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.19,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.2,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.21,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.22,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.23,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.24,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.25,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.26,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.27,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.28,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.29,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.29999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.30999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.31999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.32999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.33999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.34999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.35999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.36999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.37999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.38999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.39999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.40999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.41999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.42999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.43999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.44999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.45999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.46999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.47999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.48999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.49999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.50999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.51999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.52999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.53999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.54999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.55999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.56999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.57999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.58999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.59999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.60999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.61999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.62999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.63999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.64999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.65999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.66999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.67999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.68999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.69999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.70999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.71999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.72999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.73999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.74999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.75999999999999,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.76999999999998,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.77999999999998,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.78999999999998,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.79999999999998,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.80999999999998,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.81999999999998,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.82999999999998,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.83999999999998,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.84999999999998,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.85999999999998,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.86999999999998,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.87999999999998,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.88999999999998,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.89999999999998,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.90999999999998,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.91999999999998,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.92999999999998,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.93999999999998,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.94999999999998,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.95999999999998,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
2.96999999999998,3,4,8,3,4,8,1,1,5,-1,6,3,1,1,1,5,-1,6,3,1,1,1,3,3,1,1,3,0,4,8,3,3,3,3,3,3,3,3,3,3
