"time","u1"
8.495,1
8.496,1
8.497,1
8.498,1
8.499,1
8.5,1
8.501,1
8.502,1
8.503,1
8.504,1
8.505,1
8.506,1
8.507,1
8.508,1
8.509,1
8.51,1
8.511,1
8.512,1
8.513,1
8.514,1
8.515,1
8.516,1
8.517,1
8.518,1
8.519,1
8.52,1
8.521,1
8.522,1
8.523,1
8.524,1
8.525,1
8.526,1
8.527,1
8.528,1
8.529,1
8.53,1
8.531,1
8.532,1
8.533,1
8.534,1
8.535,1
8.536,1
8.537,1
8.538,1
8.539,1
8.54,1
8.541,1
8.542,1
8.543,1
8.544,1
8.545,1
8.546,1
8.547,1
8.548,1
8.549,1
8.55,1
8.551,1
8.552,1
8.553,1
8.554,1
8.555,1
8.556,1
8.557,1
8.558,1
8.559,1
8.56,1
8.561,1
8.562,1
8.563,1
8.564,1
8.565,1
8.566,1
8.567,1
8.568,1
8.569,1
8.57,1
8.571,1
8.572,1
8.573,1
8.574,1
8.575,1
8.576,1
8.577,1
8.578,1
8.579,1
8.58,1
8.581,1
8.582,1
8.583,1
8.584,1
8.585,1
8.586,1
8.587,1
8.588,1
8.589,1
8.59,1
8.591,1
8.592,1
8.593,1
8.594,1
8.595,1
8.596,1
8.597,1
8.598,1
8.599,1
8.6,1
8.601,1
8.602,1
8.603,1
8.604,1
8.605,1
8.606,1
8.607,1
8.608,1
8.609,1
8.61,1
8.611,1
8.612,1
8.613,1
8.614,1
8.615,1
8.616,1
8.617,1
8.618,1
8.619,1
8.62,1
8.621,1
8.622,1
8.623,1
8.624,1
8.625,1
8.626,1
8.627,1
8.628,1
8.629,1
8.63,1
8.631,1
8.632,1
8.633,1
8.634,1
8.635,1
8.636,1
8.637,1
8.638,1
8.639,1
8.64,1
8.641,1
8.642,1
8.643,1
8.644,1
8.645,1
8.646,1
8.647,1
8.648,1
8.649,1
8.65,1
8.651,1
8.652,1
8.653,1
8.654,1
8.655,1
8.656,1
8.657,1
8.658,1
8.659,1
8.66,1
8.661,1
8.662,1
8.663,1
8.664,1
8.665,1
8.666,1
8.667,1
8.668,1
8.669,1
8.67,1
8.671,1
8.672,1
8.673,1
8.674,1
8.675,1
8.676,1
8.677,1
8.678,1
8.679,1
8.68,1
8.681,1
8.682,1
8.683,1
8.684,1
8.685,1
8.686,1
8.687,1
8.688,1
8.689,1
8.69,1
8.691,1
8.692,1
8.693,1
8.694,1
8.695,1
8.696,1
8.697,1
8.698,1
8.699,1
8.7,1
8.701,1
8.702,1
8.703,1
8.704,1
8.705,1
8.706,1
8.707,1
8.708,1
8.709,1
8.71,1
8.711,1
8.712,1
8.713,1
8.714,1
8.715,1
8.716,1
8.717,1
8.718,1
8.719,1
8.72,1
8.721,1
8.722,1
8.723,1
8.724,1
8.725,1
8.726,1
8.727,1
8.728,1
8.729,1
8.73,1
8.731,1
8.732,1
8.733,1
8.734,1
8.735,1
8.736,1
8.737,1
8.738,1
8.739,1
8.74,1
8.741,1
8.742,1
8.743,1
8.744,1
8.745,1
8.746,1
8.747,1
8.748,1
8.749,1
8.75,1
8.751,1
8.752,1
8.753,1
8.754,1
8.755,1
8.756,1
8.757,1
8.758,1
8.759,1
8.76,1
8.761,1
8.762,1
8.763,1
8.764,1
8.765,1
8.766,1
8.767,1
8.768,1
8.769,1
8.77,1
8.771,1
8.772,1
8.773,1
8.774,1
8.775,1
8.776,1
8.777,1
8.778,1
8.779,1
8.78,1
8.781,1
8.782,1
8.783,1
8.784,1
8.785,1
8.786,1
8.787,1
8.788,1
8.789,1
8.79,1
8.791,1
8.792,1
8.793,1
8.794,1
8.795,1
8.796,1
8.797,1
8.798,1
8.799,1
8.8,1
8.801,1
8.802,1
8.803,1
8.804,1
8.805,1
8.806,1
8.807,1
8.808,1
8.809,1
8.81,1
8.811,1
8.812,1
8.813,1
8.814,1
8.815,1
8.816,1
8.817,1
8.818,1
8.819,1
8.82,1
8.821,1
8.822,1
8.823,1
8.824,1
8.825,1
8.826,1
8.827,1
8.828,1
8.829,1
8.83,1
8.831,1
8.832,1
8.833,1
8.834,1
8.835,1
8.836,1
8.837,1
8.838,1
8.839,1
8.84,1
8.841,1
8.842,1
8.843,1
8.844,1
8.845,1
8.846,1
8.847,1
8.848,1
8.849,1
8.85,1
8.851,1
8.852,1
8.853,1
8.854,1
8.855,1
8.856,1
8.857,1
8.858,1
8.859,1
8.86,1
8.861,1
8.862,1
8.863,1
8.864,1
8.865,1
8.866,1
8.867,1
8.868,1
8.869,1
8.87,1
8.871,1
8.872,1
8.873,1
8.874,1
8.875,1
8.876,1
8.877,1
8.878,1
8.879,1
8.88,1
8.881,1
8.882,1
8.883,1
8.884,1
8.885,1
8.886,1
8.887,1
8.888,1
8.889,1
8.89,1
8.891,1
8.892,1
8.893,1
8.894,1
8.895,1
8.896,1
8.897,1
8.898,1
8.899,1
8.9,1
8.901,1
8.902,1
8.903,1
8.904,1
8.905,1
8.906,1
8.907,1
8.908,1
8.909,1
8.91,1
8.911,1
8.912,1
8.913,1
8.914,1
8.915,1
8.916,1
8.917,1
8.918,1
8.919,1
8.92,1
8.921,1
8.922,1
8.923,1
8.924,1
8.925,1
8.926,1
8.927,1
8.928,1
8.929,1
8.93,1
8.931,1
8.932,1
8.933,1
8.934,1
8.935,1
8.936,1
8.937,1
8.938,1
8.939,1
8.94,1
8.941,1
8.942,1
8.943,1
8.944,1
8.945,1
8.946,1
8.947,1
8.948,1
8.949,1
8.95,1
8.951,1
8.952,1
8.953,1
8.954,1
8.955,1
8.956,1
8.957,1
8.958,1
8.959,1
8.96,1
8.961,1
8.962,1
8.963,1
8.964,1
8.965,1
8.966,1
8.967,1
8.968,1
8.969,1
8.97,1
8.971,1
8.972,1
8.973,1
8.974,1
8.975,1
8.976,1
8.977,1
8.978,1
8.979,1
8.98,1
8.981,1
8.982,1
8.983,1
8.984,1
8.985,1
8.986,1
8.987,1
8.988,1
8.989,1
8.99,1
8.991,1
8.992,1
8.993,1
8.994,1
8.995,1
8.996,1
8.997,1
8.998,1
8.999,1
9,1
9.001,1
9.002,1
9.003,1
9.004,1
9.005,1
9.006,1
9.007,1
9.008,1
9.009,1
9.01,1
9.011,1
9.012,1
9.013,1
9.014,1
9.015,1
9.016,1
9.017,1
9.018,1
9.019,1
9.02,1
9.021,1
9.022,1
9.023,1
9.024,1
9.025,1
9.026,1
9.027,1
9.028,1
9.029,1
9.03,1
9.031,1
9.032,1
9.033,1
9.034,1
9.035,1
9.036,1
9.037,1
9.038,1
9.039,1
9.04,1
9.041,1
9.042,1
9.043,1
9.044,1
9.045,1
9.046,1
9.047,1
9.048,1
9.049,1
9.05,1
9.051,1
9.052,1
9.053,1
9.054,1
9.055,1
9.056,1
9.057,1
9.058,1
9.059,1
9.06,1
9.061,1
9.062,1
9.063,1
9.064,1
9.065,1
9.066,1
9.067,1
9.068,1
9.069,1
9.07,1
9.071,1
9.072,1
9.073,1
9.074,1
9.075,1
9.076,1
9.077,1
9.078,1
9.079,1
9.08,1
9.081,1
9.082,1
9.083,1
9.084,1
9.085,1
9.086,1
9.087,1
9.088,1
9.089,1
9.09,1
9.091,1
9.092,1
9.093,1
9.094,1
9.095,1
9.096,1
9.097,1
9.098,1
9.099,1
9.1,1
9.101,1
9.102,1
9.103,1
9.104,1
9.105,1
9.106,1
9.107,1
9.108,1
9.109,1
9.11,1
9.111,1
9.112,1
9.113,1
9.114,1
9.115,1
9.116,1
9.117,1
9.118,1
9.119,1
9.12,1
9.121,1
9.122,1
9.123,1
9.124,1
9.125,1
9.126,1
9.127,1
9.128,1
9.129,1
9.13,1
9.131,1
9.132,1
9.133,1
9.134,1
9.135,1
9.136,1
9.137,1
9.138,1
9.139,1
9.14,1
9.141,1
9.142,1
9.143,1
9.144,1
9.145,1
9.146,1
9.147,1
9.148,1
9.149,1
9.15,1
9.151,1
9.152,1
9.153,1
9.154,1
9.155,1
9.156,1
9.157,1
9.158,1
9.159,1
9.16,1
9.161,1
9.162,1
9.163,1
9.164,1
9.165,1
9.166,1
9.167,1
9.168,1
9.169,1
9.17,1
9.171,1
9.172,1
9.173,1
9.174,1
9.175,1
9.176,1
9.177,1
9.178,1
9.179,1
9.18,1
9.181,1
9.182,1
9.183,1
9.184,1
9.185,1
9.186,1
9.187,1
9.188,1
9.189,1
9.19,1
9.191,1
9.192,1
9.193,1
9.194,1
9.195,1
9.196,1
9.197,1
9.198,1
9.199,1
9.2,1
9.201,1
9.202,1
9.203,1
9.204,1
9.205,1
9.206,1
9.207,1
9.208,1
9.209,1
9.21,1
9.211,1
9.212,1
9.213,1
9.214,1
9.215,1
9.216,1
9.217,1
9.218,1
9.219,1
9.22,1
9.221,1
9.222,1
9.223,1
9.224,1
9.225,1
9.226,1
9.227,1
9.228,1
9.229,1
9.23,1
9.231,1
9.232,1
9.233,1
9.234,1
9.235,1
9.236,1
9.237,1
9.238,1
9.239,1
9.24,1
9.241,1
9.242,1
9.243,1
9.244,1
9.245,1
9.246,1
9.247,1
9.248,1
9.249,1
9.25,1
9.251,1
9.252,1
9.253,1
9.254,1
9.255,1
9.256,1
9.257,1
9.258,1
9.259,1
9.26,1
9.261,1
9.262,1
9.263,1
9.264,1
9.265,1
9.266,1
9.267,1
9.268,1
9.269,1
9.27,1
9.271,1
9.272,1
9.273,1
9.274,1
9.275,1
9.276,1
9.277,1
9.278,1
9.279,1
9.28,1
9.281,1
9.282,1
9.283,1
9.284,1
9.285,1
9.286,1
9.287,1
9.288,1
9.289,1
9.29,1
9.291,1
9.292,1
9.293,1
9.294,1
9.295,1
9.296,1
9.297,1
9.298,1
9.299,1
9.3,1
9.301,1
9.302,1
9.303,1
9.304,1
9.305,1
9.306,1
9.307,1
9.308,1
9.309,1
9.31,1
9.311,1
9.312,1
9.313,1
9.314,1
9.315,1
9.316,1
9.317,1
9.318,1
9.319,1
9.32,1
9.321,1
9.322,1
9.323,1
9.324,1
9.325,1
9.326,1
9.327,1
9.328,1
9.329,1
9.33,1
9.331,1
9.332,1
9.333,1
9.334,1
9.335,1
9.336,1
9.337,1
9.338,1
9.339,1
9.34,1
9.341,1
9.342,1
9.343,1
9.344,1
9.345,1
9.346,1
9.347,1
9.348,1
9.349,1
9.35,1
9.351,1
9.352,1
9.353,1
9.354,1
9.355,1
9.356,1
9.357,1
9.358,1
9.359,1
9.36,1
9.361,1
9.362,1
9.363,1
9.364,1
9.365,1
9.366,1
9.367,1
9.368,1
9.369,1
9.37,1
9.371,1
9.372,1
9.373,1
9.374,1
9.375,1
9.376,1
9.377,1
9.378,1
9.379,1
9.38,1
9.381,1
9.382,1
9.383,1
9.384,1
9.385,1
9.386,1
9.387,1
9.388,1
9.389,1
9.39,1
9.391,1
9.392,1
9.393,1
9.394,1
9.395,1
9.396,1
9.397,1
9.398,1
9.399,1
9.4,1
9.401,1
9.402,1
9.403,1
9.404,1
9.405,1
9.406,1
9.407,1
9.408,1
9.409,1
9.41,1
9.411,1
9.412,1
9.413,1
9.414,1
9.415,1
9.416,1
9.417,1
9.418,1
9.419,1
9.42,1
9.421,1
9.422,1
9.423,1
9.424,1
9.425,1
9.426,1
9.427,1
9.428,1
9.429,1
9.43,1
9.431,1
9.432,1
9.433,1
9.434,1
9.435,1
9.436,1
9.437,1
9.438,1
9.439,1
9.44,1
9.441,1
9.442,1
9.443,1
9.444,1
9.445,1
9.446,1
9.447,1
9.448,1
9.449,1
9.45,1
9.451,1
9.452,1
9.453,1
9.454,1
9.455,1
9.456,1
9.457,1
9.458,1
9.459,1
9.46,1
9.461,1
9.462,1
9.463,1
9.464,1
9.465,1
9.466,1
9.467,1
9.468,1
9.469,1
9.47,1
9.471,1
9.472,1
9.473,1
9.474,1
9.475,1
9.476,1
9.477,1
9.478,1
9.479,1
9.48,1
9.481,1
9.482,1
9.483,1
9.484,1
9.485,1
9.486,1
9.487,1
9.488,1
9.489,1
9.49,1
9.491,1
9.492,1
9.493,1
9.494,1
9.495,1
9.496,1
9.497,1
9.498,1
9.499,1
9.5,1
9.501,1
9.502,1
9.503,1
9.504,1
9.505,1
9.506,1
9.507,1
9.508,1
9.509,1
9.51,1
9.511,1
9.512,1
9.513,1
9.514,1
9.515,1
9.516,1
9.517,1
9.518,1
9.519,1
9.52,1
9.521,1
9.522,1
9.523,1
9.524,1
9.525,1
9.526,1
9.527,1
9.528,1
9.529,1
9.53,1
9.531,1
9.532,1
9.533,1
9.534,1
9.535,1
9.536,1
9.537,1
9.538,1
9.539,1
9.54,1
9.541,1
9.542,1
9.543,1
9.544,1
9.545,1
9.546,1
9.547,1
9.548,1
9.549,1
9.55,1
9.551,1
9.552,1
9.553,1
9.554,1
9.555,1
9.556,1
9.557,1
9.558,1
9.559,1
9.56,1
9.561,1
9.562,1
9.563,1
9.564,1
9.565,1
9.566,1
9.567,1
9.568,1
9.569,1
9.57,1
9.571,1
9.572,1
9.573,1
9.574,1
9.575,1
9.576,1
9.577,1
9.578,1
9.579,1
9.58,1
9.581,1
9.582,1
9.583,1
9.584,1
9.585,1
9.586,1
9.587,1
9.588,1
9.589,1
9.59,1
9.591,1
9.592,1
9.593,1
9.594,1
9.595,1
9.596,1
9.597,1
9.598,1
9.599,1
9.6,1
9.601,1
9.602,1
9.603,1
9.604,1
9.605,1
9.606,1
9.607,1
9.608,1
9.609,1
9.61,1
9.611,1
9.612,1
9.613,1
9.614,1
9.615,1
9.616,1
9.617,1
9.618,1
9.619,1
9.62,1
9.621,1
9.622,1
9.623,1
9.624,1
9.625,1
9.626,1
9.627,1
9.628,1
9.629,1
9.63,1
9.631,1
9.632,1
9.633,1
9.634,1
9.635,1
9.636,1
9.637,1
9.638,1
9.639,1
9.64,1
9.641,1
9.642,1
9.643,1
9.644,1
9.645,1
9.646,1
9.647,1
9.648,1
9.649,1
9.65,1
9.651,1
9.652,1
9.653,1
9.654,1
9.655,1
9.656,1
9.657,1
9.658,1
9.659,1
9.66,1
9.661,1
9.662,1
9.663,1
9.664,1
9.665,1
9.666,1
9.667,1
9.668,1
9.669,1
9.67,1
9.671,1
9.672,1
9.673,1
9.674,1
9.675,1
9.676,1
9.677,1
9.678,1
9.679,1
9.68,1
9.681,1
9.682,1
9.683,1
9.684,1
9.685,1
9.686,1
9.687,1
9.688,1
9.689,1
9.69,1
9.691,1
9.692,1
9.693,1
9.694,1
9.695,1
9.696,1
9.697,1
9.698,1
9.699,1
9.7,1
9.701,1
9.702,1
9.703,1
9.704,1
9.705,1
9.706,1
9.707,1
9.708,1
9.709,1
9.71,1
9.711,1
9.712,1
9.713,1
9.714,1
9.715,1
9.716,1
9.717,1
9.718,1
9.719,1
9.72,1
9.721,1
9.722,1
9.723,1
9.724,1
9.725,1
9.726,1
9.727,1
9.728,1
9.729,1
9.73,1
9.731,1
9.732,1
9.733,1
9.734,1
9.735,1
9.736,1
9.737,1
9.738,1
9.739,1
9.74,1
9.741,1
9.742,1
9.743,1
9.744,1
9.745,1
9.746,1
9.747,1
9.748,1
9.749,1
9.75,1
9.751,1
9.752,1
9.753,1
9.754,1
9.755,1
9.756,1
9.757,1
9.758,1
9.759,1
9.76,1
9.761,1
9.762,1
9.763,1
9.764,1
9.765,1
9.766,1
9.767,1
9.768,1
9.769,1
9.77,1
9.771,1
9.772,1
9.773,1
9.774,1
9.775,1
9.776,1
9.777,1
9.778,1
9.779,1
9.78,1
9.781,1
9.782,1
9.783,1
9.784,1
9.785,1
9.786,1
9.787,1
9.788,1
9.789,1
9.79,1
9.791,1
9.792,1
9.793,1
9.794,1
9.795,1
9.796,1
9.797,1
9.798,1
9.799,1
9.8,1
9.801,1
9.802,1
9.803,1
9.804,1
9.805,1
9.806,1
9.807,1
9.808,1
9.809,1
9.81,1
9.811,1
9.812,1
9.813,1
9.814,1
9.815,1
9.816,1
9.817,1
9.818,1
9.819,1
9.82,1
9.821,1
9.822,1
9.823,1
9.824,1
9.825,1
9.826,1
9.827,1
9.828,1
9.829,1
9.83,1
9.831,1
9.832,1
9.833,1
9.834,1
9.835,1
9.836,1
9.837,1
9.838,1
9.839,1
9.84,1
9.841,1
9.842,1
9.843,1
9.844,1
9.845,1
9.846,1
9.847,1
9.848,1
9.849,1
9.85,1
9.851,1
9.852,1
9.853,1
9.854,1
9.855,1
9.856,1
9.857,1
9.858,1
9.859,1
9.86,1
9.861,1
9.862,1
9.863,1
9.864,1
9.865,1
9.866,1
9.867,1
9.868,1
9.869,1
9.87,1
9.871,1
9.872,1
9.873,1
9.874,1
9.875,1
9.876,1
9.877,1
9.878,1
9.879,1
9.88,1
9.881,1
9.882,1
9.883,1
9.884,1
9.885,1
9.886,1
9.887,1
9.888,1
9.889,1
9.89,1
9.891,1
9.892,1
9.893,1
9.894,1
9.895,1
9.896,1
9.897,1
9.898,1
9.899,1
9.9,1
9.901,1
9.902,1
9.903,1
9.904,1
9.905,1
9.906,1
9.907,1
9.908,1
9.909,1
9.91,1
9.911,1
9.912,1
9.913,1
9.914,1
9.915,1
9.916,1
9.917,1
9.918,1
9.919,1
9.92,1
9.921,1
9.922,1
9.923,1
9.924,1
9.925,1
9.926,1
9.927,1
9.928,1
9.929,1
9.93,1
9.931,1
9.932,1
9.933,1
9.934,1
9.935,1
9.936,1
9.937,1
9.938,1
9.939,1
9.94,1
9.941,1
9.942,1
9.943,1
9.944,1
9.945,1
9.946,1
9.947,1
9.948,1
9.949,1
9.95,1
9.951,1
9.952,1
9.953,1
9.954,1
9.955,1
9.956,1
9.957,1
9.958,1
9.959,1
9.96,1
9.961,1
9.962,1
9.963,1
9.964,1
9.965,1
9.966,1
9.967,1
9.968,1
9.969,1
9.97,1
9.971,1
9.972,1
9.973,1
9.974,1
9.975,1
9.976,1
9.977,1
9.978,1
9.979,1
9.98,1
9.981,1
9.982,1
9.983,1
9.984,1
9.985,1
9.986,1
9.987,1
9.988,1
9.989,1
9.99,1
9.991,1
9.992,1
9.993,1
9.994,1
9.995,1
9.996,1
9.997,1
9.998,1
9.999,1
10,1
