"Time","onOffController.reference","temperatureSensor.port.T"
4.220000000000000E-01,2.500000000000000E+01,2.972487823910100E+02
4.230000000000000E-01,2.500000000000000E+01,2.972582136488900E+02
4.240000000000000E-01,2.500000000000000E+01,2.972676436055200E+02
4.250000000000000E-01,2.500000000000000E+01,2.972770722611000E+02
4.260000000000000E-01,2.500000000000000E+01,2.972864996158500E+02
4.270000000000000E-01,2.500000000000000E+01,2.972959256699500E+02
4.280000000000000E-01,2.500000000000000E+01,2.973053504236300E+02
4.290000000000000E-01,2.500000000000000E+01,2.973147738770800E+02
4.300000000000000E-01,2.500000000000000E+01,2.973241960305100E+02
4.310000000000000E-01,2.500000000000000E+01,2.973336168841200E+02
4.320000000000000E-01,2.500000000000000E+01,2.973430364381300E+02
4.330000000000000E-01,2.500000000000000E+01,2.973524546927300E+02
4.340000000000000E-01,2.500000000000000E+01,2.973618716481400E+02
4.350000000000000E-01,2.500000000000000E+01,2.973712873045500E+02
4.360000000000000E-01,2.500000000000000E+01,2.973807016621700E+02
4.370000000000000E-01,2.500000000000000E+01,2.973901147212100E+02
4.380000000000000E-01,2.500000000000000E+01,2.973995264818700E+02
4.390000000000000E-01,2.500000000000000E+01,2.974089369443600E+02
4.400000000000000E-01,2.500000000000000E+01,2.974183461088800E+02
4.410000000000000E-01,2.500000000000000E+01,2.974277539756400E+02
4.420000000000000E-01,2.500000000000000E+01,2.974371605448400E+02
4.430000000000000E-01,2.500000000000000E+01,2.974465658166900E+02
4.440000000000000E-01,2.500000000000000E+01,2.974559697913900E+02
4.450000000000000E-01,2.500000000000000E+01,2.974653724691400E+02
4.460000000000000E-01,2.500000000000000E+01,2.974747738501500E+02
4.470000000000000E-01,2.500000000000000E+01,2.974841739346400E+02
4.480000000000000E-01,2.500000000000000E+01,2.974935727227900E+02
4.490000000000000E-01,2.500000000000000E+01,2.975029702148100E+02
4.500000000000000E-01,2.500000000000000E+01,2.975123664109200E+02
4.510000000000000E-01,2.500000000000000E+01,2.975217613113000E+02
4.520000000000000E-01,2.500000000000000E+01,2.975311549161800E+02
4.530000000000000E-01,2.500000000000000E+01,2.975405472257500E+02
4.540000000000000E-01,2.500000000000000E+01,2.975499382402200E+02
4.550000000000000E-01,2.500000000000000E+01,2.975593279597900E+02
4.560000000000000E-01,2.500000000000000E+01,2.975687163846600E+02
4.570000000000000E-01,2.500000000000000E+01,2.975781035150500E+02
4.580000000000000E-01,2.500000000000000E+01,2.975874893511500E+02
4.590000000000000E-01,2.500000000000000E+01,2.975968738931600E+02
4.600000000000000E-01,2.500000000000000E+01,2.976062571413100E+02
4.610000000000000E-01,2.500000000000000E+01,2.976156390957700E+02
4.620000000000000E-01,2.500000000000000E+01,2.976250197567700E+02
4.630000000000000E-01,2.500000000000000E+01,2.976343991245000E+02
4.640000000000000E-01,2.500000000000000E+01,2.976437771991700E+02
4.650000000000000E-01,2.500000000000000E+01,2.976531539809900E+02
4.660000000000000E-01,2.500000000000000E+01,2.976625294701500E+02
4.670000000000000E-01,2.500000000000000E+01,2.976719036668600E+02
4.680000000000000E-01,2.500000000000000E+01,2.976812765713300E+02
4.690000000000000E-01,2.500000000000000E+01,2.976906481837500E+02
4.700000000000000E-01,2.500000000000000E+01,2.977000185043400E+02
4.710000000000000E-01,2.500000000000000E+01,2.977093875332900E+02
4.720000000000000E-01,2.500000000000000E+01,2.977187552708100E+02
4.730000000000000E-01,2.500000000000000E+01,2.977281217171000E+02
4.740000000000000E-01,2.500000000000000E+01,2.977374868723700E+02
4.750000000000000E-01,2.500000000000000E+01,2.977468507368200E+02
4.760000000000000E-01,2.500000000000000E+01,2.977562133106500E+02
4.770000000000000E-01,2.500000000000000E+01,2.977655745940700E+02
4.780000000000000E-01,2.500000000000000E+01,2.977749345872800E+02
4.790000000000000E-01,2.500000000000000E+01,2.977842932904800E+02
4.800000000000000E-01,2.500000000000000E+01,2.977936507038800E+02
4.810000000000000E-01,2.500000000000000E+01,2.978030068276800E+02
4.820000000000000E-01,2.500000000000000E+01,2.978123616620800E+02
4.830000000000000E-01,2.500000000000000E+01,2.978217152072900E+02
4.840000000000000E-01,2.500000000000000E+01,2.978310674635100E+02
4.850000000000000E-01,2.500000000000000E+01,2.978404184309400E+02
4.860000000000000E-01,2.500000000000000E+01,2.978497681097900E+02
4.870000000000000E-01,2.500000000000000E+01,2.978591165002500E+02
4.880000000000000E-01,2.500000000000000E+01,2.978684636025400E+02
4.890000000000000E-01,2.500000000000000E+01,2.978778094168500E+02
4.900000000000000E-01,2.500000000000000E+01,2.978871539433900E+02
4.910000000000000E-01,2.500000000000000E+01,2.978964971823600E+02
4.920000000000000E-01,2.500000000000000E+01,2.979058391339700E+02
4.930000000000000E-01,2.500000000000000E+01,2.979151797984100E+02
4.940000000000000E-01,2.500000000000000E+01,2.979245191758800E+02
4.950000000000000E-01,2.500000000000000E+01,2.979338572666000E+02
4.960000000000000E-01,2.500000000000000E+01,2.979431940707700E+02
4.970000000000000E-01,2.500000000000000E+01,2.979525295885800E+02
4.980000000000000E-01,2.500000000000000E+01,2.979618638202400E+02
4.990000000000000E-01,2.500000000000000E+01,2.979711967659500E+02
5.000000000000000E-01,2.500000000000000E+01,2.979805284259100E+02
5.010000000000000E-01,2.500000000000000E+01,2.979898588003300E+02
5.020000000000000E-01,2.500000000000000E+01,2.979991878894100E+02
5.030000000000000E-01,2.500000000000000E+01,2.980085156933600E+02
5.040000000000000E-01,2.500000000000000E+01,2.980178422123600E+02
5.050000000000000E-01,2.500000000000000E+01,2.980271674466400E+02
5.060000000000000E-01,2.500000000000000E+01,2.980364913963800E+02
5.070000000000000E-01,2.500000000000000E+01,2.980458140617900E+02
5.080000000000000E-01,2.500000000000000E+01,2.980551354430700E+02
5.090000000000000E-01,2.500000000000000E+01,2.980644555404300E+02
5.100000000000000E-01,2.500000000000000E+01,2.980737743540700E+02
5.110000000000000E-01,2.500000000000000E+01,2.980830918841800E+02
5.120000000000000E-01,2.500000000000000E+01,2.980924081309800E+02
5.130000000000000E-01,2.500000000000000E+01,2.981017230946600E+02
5.140000000000000E-01,2.500000000000000E+01,2.981110367754200E+02
5.150000000000000E-01,2.500000000000000E+01,2.981203491734700E+02
5.160000000000000E-01,2.500000000000000E+01,2.981296602890100E+02
5.170000000000000E-01,2.500000000000000E+01,2.981389701222400E+02
5.180000000000000E-01,2.500000000000000E+01,2.981482786733600E+02
5.190000000000000E-01,2.500000000000000E+01,2.981575859425800E+02
5.200000000000000E-01,2.500000000000000E+01,2.981668919300900E+02
5.210000000000000E-01,2.500000000000000E+01,2.981761966360900E+02
5.220000000000000E-01,2.500000000000000E+01,2.981855000608000E+02
5.230000000000000E-01,2.500000000000000E+01,2.981948022044000E+02
5.240000000000000E-01,2.500000000000000E+01,2.982041030671100E+02
5.250000000000000E-01,2.500000000000000E+01,2.982134026491200E+02
5.260000000000000E-01,2.500000000000000E+01,2.982227009506400E+02
5.270000000000000E-01,2.500000000000000E+01,2.982319979718600E+02
5.280000000000000E-01,2.500000000000000E+01,2.982412937129900E+02
5.290000000000000E-01,2.500000000000000E+01,2.982505881742200E+02
5.300000000000000E-01,2.500000000000000E+01,2.982598813557700E+02
5.310000000000000E-01,2.500000000000000E+01,2.982691732578300E+02
5.320000000000000E-01,2.500000000000000E+01,2.982784638806000E+02
5.330000000000000E-01,2.500000000000000E+01,2.982877532242800E+02
5.340000000000000E-01,2.500000000000000E+01,2.982970412890800E+02
5.350000000000000E-01,2.500000000000000E+01,2.983063280751900E+02
5.360000000000000E-01,2.500000000000000E+01,2.983156135828200E+02
5.370000000000000E-01,2.500000000000000E+01,2.983248978121700E+02
5.380000000000000E-01,2.500000000000000E+01,2.983341807634300E+02
5.390000000000000E-01,2.500000000000000E+01,2.983434624368200E+02
5.400000000000000E-01,2.500000000000000E+01,2.983527428325200E+02
5.410000000000000E-01,2.500000000000000E+01,2.983620219507500E+02
5.420000000000000E-01,2.500000000000000E+01,2.983712997917000E+02
5.430000000000000E-01,2.500000000000000E+01,2.983805763555600E+02
5.440000000000000E-01,2.500000000000000E+01,2.983898516425600E+02
5.450000000000000E-01,2.500000000000000E+01,2.983991256528700E+02
5.460000000000000E-01,2.500000000000000E+01,2.984083983867200E+02
5.470000000000000E-01,2.500000000000000E+01,2.984176698442800E+02
5.480000000000000E-01,2.500000000000000E+01,2.984269400257700E+02
5.490000000000000E-01,2.500000000000000E+01,2.984362089313900E+02
5.500000000000000E-01,2.500000000000000E+01,2.984454765613300E+02
5.510000000000000E-01,2.500000000000000E+01,2.984547429158100E+02
5.520000000000000E-01,2.500000000000000E+01,2.984640079950000E+02
5.530000000000000E-01,2.500000000000000E+01,2.984732717991300E+02
5.540000000000000E-01,2.500000000000000E+01,2.984825343283800E+02
5.550000000000000E-01,2.500000000000000E+01,2.984917955829600E+02
5.560000000000000E-01,2.500000000000000E+01,2.985010555630700E+02
5.570000000000001E-01,2.500000000000000E+01,2.985103142689100E+02
5.580000000000001E-01,2.500000000000000E+01,2.985195717006800E+02
5.590000000000001E-01,2.500000000000000E+01,2.985288278585800E+02
5.600000000000001E-01,2.500000000000000E+01,2.985380827428000E+02
5.610000000000001E-01,2.500000000000000E+01,2.985473363535500E+02
5.620000000000001E-01,2.500000000000000E+01,2.985565886910300E+02
5.629999999999999E-01,2.500000000000000E+01,2.985658397554400E+02
5.639999999999999E-01,2.500000000000000E+01,2.985750895469800E+02
5.649999999999999E-01,2.500000000000000E+01,2.985843380658500E+02
5.659999999999999E-01,2.500000000000000E+01,2.985935853122400E+02
5.669999999999999E-01,2.500000000000000E+01,2.986028312863600E+02
5.679999999999999E-01,2.500000000000000E+01,2.986120759884100E+02
5.690000000000000E-01,2.500000000000000E+01,2.986213194185900E+02
5.700000000000000E-01,2.500000000000000E+01,2.986305615770900E+02
5.710000000000000E-01,2.500000000000000E+01,2.986398024641200E+02
5.720000000000000E-01,2.500000000000000E+01,2.986490420798800E+02
5.730000000000000E-01,2.500000000000000E+01,2.986582804245600E+02
5.740000000000000E-01,2.500000000000000E+01,2.986675174983700E+02
5.750000000000000E-01,2.500000000000000E+01,2.986767533015000E+02
5.760000000000000E-01,2.500000000000000E+01,2.986859878341600E+02
5.770000000000000E-01,2.500000000000000E+01,2.986952210965300E+02
5.780000000000000E-01,2.500000000000000E+01,2.987044530888400E+02
5.790000000000000E-01,2.500000000000000E+01,2.987136838112600E+02
5.800000000000000E-01,2.500000000000000E+01,2.987229132640000E+02
5.810000000000000E-01,2.500000000000000E+01,2.987321414472600E+02
5.820000000000000E-01,2.500000000000000E+01,2.987413683612500E+02
5.830000000000000E-01,2.500000000000000E+01,2.987505940061500E+02
5.840000000000000E-01,2.500000000000000E+01,2.987598183821700E+02
5.850000000000000E-01,2.500000000000000E+01,2.987690414895100E+02
5.860000000000000E-01,2.500000000000000E+01,2.987782633283600E+02
5.870000000000000E-01,2.500000000000000E+01,2.987874838989300E+02
5.880000000000000E-01,2.500000000000000E+01,2.987967032014100E+02
5.890000000000000E-01,2.500000000000000E+01,2.988059212360000E+02
5.900000000000000E-01,2.500000000000000E+01,2.988151380029000E+02
5.910000000000000E-01,2.500000000000000E+01,2.988243535023100E+02
5.920000000000000E-01,2.500000000000000E+01,2.988335677344300E+02
5.930000000000000E-01,2.500000000000000E+01,2.988427806994600E+02
5.940000000000000E-01,2.500000000000000E+01,2.988519923976000E+02
5.950000000000000E-01,2.500000000000000E+01,2.988612028290400E+02
5.960000000000000E-01,2.500000000000000E+01,2.988704119939800E+02
5.970000000000000E-01,2.500000000000000E+01,2.988796198926300E+02
5.980000000000000E-01,2.500000000000000E+01,2.988888265251800E+02
5.990000000000000E-01,2.500000000000000E+01,2.988980318918200E+02
6.000000000000000E-01,2.500000000000000E+01,2.989072359927600E+02
6.010000000000000E-01,2.500000000000000E+01,2.989164388282000E+02
6.020000000000000E-01,2.500000000000000E+01,2.989256403983300E+02
6.030000000000000E-01,2.500000000000000E+01,2.989348407033600E+02
6.040000000000000E-01,2.500000000000000E+01,2.989440397434700E+02
6.050000000000000E-01,2.500000000000000E+01,2.989532375188800E+02
6.060000000000000E-01,2.500000000000000E+01,2.989624340297700E+02
6.070000000000000E-01,2.500000000000000E+01,2.989716292763400E+02
6.080000000000000E-01,2.500000000000000E+01,2.989808232588000E+02
6.090000000000000E-01,2.500000000000000E+01,2.989900159773400E+02
6.100000000000000E-01,2.500000000000000E+01,2.989992074321700E+02
6.110000000000000E-01,2.500000000000000E+01,2.990083976234600E+02
6.120000000000000E-01,2.500000000000000E+01,2.990175865514400E+02
6.130000000000000E-01,2.500000000000000E+01,2.990267742162800E+02
6.140000000000000E-01,2.500000000000000E+01,2.990359606182000E+02
6.150000000000000E-01,2.500000000000000E+01,2.990451457573900E+02
6.160000000000000E-01,2.500000000000000E+01,2.990543296340400E+02
6.170000000000000E-01,2.500000000000000E+01,2.990635122483600E+02
6.180000000000000E-01,2.500000000000000E+01,2.990726936005400E+02
6.190000000000000E-01,2.500000000000000E+01,2.990818736907800E+02
6.200000000000000E-01,2.500000000000000E+01,2.990910525192800E+02
6.210000000000000E-01,2.500000000000000E+01,2.991002300862400E+02
6.220000000000000E-01,2.500000000000000E+01,2.991094063918400E+02
6.230000000000000E-01,2.500000000000000E+01,2.991185814363000E+02
6.240000000000000E-01,2.500000000000000E+01,2.991277552198100E+02
6.250000000000000E-01,2.500000000000000E+01,2.991369277425600E+02
6.260000000000000E-01,2.500000000000000E+01,2.991460990047500E+02
6.270000000000000E-01,2.500000000000000E+01,2.991496552470900E+02
6.280000000000000E-01,2.500000000000000E+01,2.991490553150000E+02
6.290000000000000E-01,2.500000000000000E+01,2.991484554406700E+02
6.300000000000000E-01,2.500000000000000E+01,2.991478556255900E+02
6.310000000000000E-01,2.500000000000000E+01,2.991472558702400E+02
6.320000000000000E-01,2.500000000000000E+01,2.991466561747800E+02
6.330000000000000E-01,2.500000000000000E+01,2.991460565392600E+02
6.340000000000000E-01,2.500000000000000E+01,2.991454569636900E+02
6.350000000000000E-01,2.500000000000000E+01,2.991448574480700E+02
6.360000000000000E-01,2.500000000000000E+01,2.991442579924000E+02
6.370000000000000E-01,2.500000000000000E+01,2.991436585966700E+02
6.380000000000000E-01,2.500000000000000E+01,2.991430592608800E+02
6.390000000000000E-01,2.500000000000000E+01,2.991424599850200E+02
6.400000000000000E-01,2.500000000000000E+01,2.991418607690800E+02
6.410000000000000E-01,2.500000000000000E+01,2.991412616130600E+02
6.420000000000000E-01,2.500000000000000E+01,2.991406625169600E+02
6.430000000000000E-01,2.500000000000000E+01,2.991400634807600E+02
6.440000000000000E-01,2.500000000000000E+01,2.991394645044600E+02
6.450000000000000E-01,2.500000000000000E+01,2.991388655880500E+02
6.460000000000000E-01,2.500000000000000E+01,2.991382667315400E+02
6.470000000000000E-01,2.500000000000000E+01,2.991376679349100E+02
6.480000000000000E-01,2.500000000000000E+01,2.991370691981500E+02
6.490000000000000E-01,2.500000000000000E+01,2.991364705212700E+02
6.500000000000000E-01,2.500000000000000E+01,2.991358719042500E+02
6.510000000000000E-01,2.500000000000000E+01,2.991352733470800E+02
6.520000000000000E-01,2.500000000000000E+01,2.991346748497700E+02
6.530000000000000E-01,2.500000000000000E+01,2.991340764123100E+02
6.540000000000000E-01,2.500000000000000E+01,2.991334780346900E+02
6.550000000000000E-01,2.500000000000000E+01,2.991328797169000E+02
6.560000000000000E-01,2.500000000000000E+01,2.991322814589500E+02
6.570000000000000E-01,2.500000000000000E+01,2.991316832608100E+02
6.580000000000000E-01,2.500000000000000E+01,2.991310851224900E+02
6.590000000000000E-01,2.500000000000000E+01,2.991304870439900E+02
6.600000000000000E-01,2.500000000000000E+01,2.991298890252800E+02
6.610000000000000E-01,2.500000000000000E+01,2.991292910663800E+02
6.620000000000000E-01,2.500000000000000E+01,2.991286931672700E+02
6.630000000000000E-01,2.500000000000000E+01,2.991280953279400E+02
6.640000000000000E-01,2.500000000000000E+01,2.991274975484000E+02
6.650000000000000E-01,2.500000000000000E+01,2.991268998286300E+02
6.660000000000000E-01,2.500000000000000E+01,2.991263021686300E+02
6.670000000000000E-01,2.500000000000000E+01,2.991257045684000E+02
6.680000000000000E-01,2.500000000000000E+01,2.991251070279200E+02
6.690000000000000E-01,2.500000000000000E+01,2.991245095471900E+02
6.700000000000000E-01,2.500000000000000E+01,2.991239121262100E+02
